city,country,iso3,date,disease,indicator,outcome_value,outcome_unit,outcome_type,geo_level,source
Los Angeles,United States,USA,2014-01-01,asthma,asthma_ed_visit_rate,81.1,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2014-01-01,asthma,asthma_ed_visit_rate,54.2,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2014-01-01,asthma,asthma_ed_visit_rate,35.7,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2014-01-01,asthma,asthma_ed_visit_rate,43.1,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2014-01-01,asthma,asthma_ed_visit_rate,46.9,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2014-01-01,asthma,asthma_ed_visit_rate,30.4,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2014-01-01,asthma,asthma_ed_visit_rate,31.5,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2014-01-01,asthma,asthma_ed_visit_rate,25.4,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2014-01-01,asthma,asthma_ed_visit_rate,31.0,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2014-01-01,asthma,asthma_ed_visit_rate,38.4,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2014-01-01,asthma,asthma_ed_visit_rate,65.3,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2014-01-01,asthma,asthma_ed_visit_rate,50.1,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2014-01-01,asthma,asthma_ed_visit_rate,56.0,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2014-01-01,asthma,asthma_ed_visit_rate,34.6,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2014-01-01,asthma,asthma_ed_visit_rate,41.0,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2014-01-01,asthma,asthma_ed_visit_rate,59.3,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2014-01-01,asthma,asthma_ed_visit_rate,32.4,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2014-01-01,asthma,asthma_ed_visit_rate,35.5,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2014-01-01,asthma,asthma_ed_visit_rate,35.0,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2014-01-01,asthma,asthma_ed_visit_rate,29.1,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2014-01-01,asthma,asthma_ed_visit_rate,37.8,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2014-01-01,asthma,asthma_ed_visit_rate,63.0,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2014-01-01,asthma,asthma_ed_visit_rate,37.5,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2014-01-01,asthma,asthma_ed_visit_rate,72.0,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2014-01-01,asthma,asthma_ed_visit_rate,38.5,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2014-01-01,asthma,asthma_ed_visit_rate,60.0,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2014-01-01,asthma,asthma_ed_visit_rate,40.2,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2014-01-01,asthma,asthma_ed_visit_rate,48.3,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2014-01-01,asthma,asthma_ed_visit_rate,75.9,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2014-01-01,asthma,asthma_ed_visit_rate,48.5,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2014-01-01,asthma,asthma_ed_visit_rate,36.6,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2014-01-01,asthma,asthma_ed_visit_rate,32.0,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2014-01-01,asthma,asthma_ed_visit_rate,39.2,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2014-01-01,asthma,asthma_ed_visit_rate,40.2,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,64.7,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,78.6,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,46.7,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,57.4,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,48.7,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,36.5,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,66.1,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,52.2,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,34.6,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,71.6,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,44.1,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,74.2,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,67.6,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,56.7,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,56.9,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,89.1,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,72.5,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,34.3,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,51.2,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,50.8,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,27.8,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,43.5,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,57.8,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,80.7,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,51.9,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,27.6,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,48.2,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,40.4,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,38.9,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,32.5,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,32.5,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,54.7,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,40.5,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,65.8,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,56.7,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,60.0,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,37.7,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,40.4,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,65.6,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,33.2,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,34.8,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,37.8,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,30.5,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,40.5,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,53.2,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,60.8,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,45.3,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,76.6,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,41.4,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,58.3,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,29.4,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,50.8,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,37.2,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,48.7,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,57.7,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,33.7,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,38.4,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,45.3,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,78.7,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,34.8,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,64.8,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,67.4,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,110.8,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,98.2,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,36.9,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,106.5,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,23.0,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,16.0,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,40.4,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,33.2,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,25.5,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,177.1,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,40.9,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,27.6,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,85.2,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,53.8,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,62.6,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,21.2,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,17.4,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,17.9,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,26.5,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,22.7,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,20.4,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,16.1,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,17.6,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,30.9,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,16.3,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,31.3,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,13.9,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,18.0,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,12.2,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,25.8,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,16.1,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,20.8,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,18.7,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,33.9,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,17.9,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,19.1,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,12.9,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,14.2,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,39.4,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,21.7,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,24.4,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,20.8,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,20.4,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,12.0,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,14.1,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,29.9,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,229.4,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,192.1,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,171.7,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,225.4,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,97.1,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,136.0,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,345.2,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,108.7,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,201.4,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,152.0,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,312.7,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,164.0,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,169.8,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,127.2,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,410.1,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,153.4,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,115.5,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,283.2,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,118.1,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,101.9,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,131.1,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,208.4,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,173.2,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,124.9,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,202.8,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,214.0,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,90.3,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,87.6,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,137.0,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,105.7,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,120.6,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,229.8,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,208.0,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,132.2,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,303.8,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,135.2,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,192.9,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,129.4,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,99.8,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,141.4,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,53.4,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,25.9,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,35.3,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,27.2,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,45.9,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,17.4,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,66.1,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,37.5,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,31.6,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,72.9,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,26.2,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,45.1,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,60.9,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,27.5,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,47.1,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,80.3,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,60.2,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,48.3,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,50.1,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,28.9,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,33.5,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,72.7,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,36.6,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,48.1,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,41.3,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,12.1,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,32.1,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,25.3,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,33.9,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,58.8,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,57.6,rate,ED visit,county,CA Open Data - Asthma ED
Los Angeles,United States,USA,2013-01-01,asthma,asthma_ed_visit_rate,45.6,rate,ED visit,county,CA Open Data - Asthma ED
